"Date","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_WindDir_degrees","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","daily_PAR_Average_umol_s_m2"
2016-11-26,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-27,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-28,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-29,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-30,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-02,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-03,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-04,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-05,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-06,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-07,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-08,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-09,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-10,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-11,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-12,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-13,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-14,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-15,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-16,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-17,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-18,NA,NA,NA,NA,NA,NA,NA,NA
2016-12-19,0.34999481865285,75.1894300518135,0,1.10095682210708,259.992566493955,4.52950259067357,318.181865284974,75.1782872154116
2016-12-20,-1.62590287666667,70.7839930555556,0,1.39102152777778,194.402668055556,5.76193125,310.736319444444,213.523100069979
2016-12-21,4.45814583333333,42.8313680555556,0,2.5207375,213.415223611111,4.26233333333333,318.732847222222,217.829745098039
2016-12-22,7.46678896111111,45.7051805555556,3.048,3.07407222222222,180.878352777778,4.34071805555556,329.875138888889,208.407633496847
2016-12-23,4.12529236111111,53.8043472222222,0,2.05873958333333,191.145252777778,4.74823472222222,329.662777777778,148.656914464534
2016-12-24,8.39840486111111,86.1291458333333,11.43,1.71405833333333,179.136167361111,1.25146875,341.37,37.8682679192763
2016-12-25,7.61032083333333,92.6466666666667,0,1.57795208333333,233.589288194444,1.54821944444444,343.261041666667,66.865793728223
2016-12-26,6.78134166666667,99.8103472222222,0.508,1.59286111111111,207.997545833333,0.908613888888889,342.537916666667,37.9278034722222
2016-12-27,11.9380263777778,75.9966180555556,0.254,2.36141041666667,157.848286111111,2.57080763888889,351.068333333333,98.3892962962963
2016-12-28,4.32087818888889,60.4452916666667,0,1.86251875,197.336361111111,5.50640277777778,333.444513888889,191.028278711485
2016-12-29,5.84132013888889,61.3953333333333,5.588,2.41610069444444,139.29194375,4.70992708333333,336.672361111111,163.39515932914
2016-12-30,0.557890972222222,55.1232986111111,0,2.85834513888889,140.951522222222,6.29016111111111,328.360277777778,216.873899088998
2016-12-31,1.49182013888889,56.4348958333333,0,1.91995208333333,190.910656944444,3.88470416666667,325.351642734721,111.798433659218
2017-01-01,9.07549034666667,75.8494583333333,0.508,1.65928055555556,179.493024305556,3.32128819444444,342.225576026172,152.059116991643
2017-01-02,8.23226157333333,99.858125,3.302,1.16013680555556,225.085116666667,0.878893055555556,344.097291666667,39.3475451388889
2017-01-03,7.68999424888889,97.7023680555556,13.208,1.55403680555556,185.29263125,2.18429513888889,343.195,68.1951393728223
2017-01-04,8.83222556666667,54.6202222222222,0.508,2.48869861111111,132.616552777778,4.12718333333333,342.141458333333,109.164681533101
2017-01-05,-0.0234472222222222,40.5098611111111,0,1.55003611111111,163.858094444444,2.91117361111111,326.817569444444,60.4604263888889
2017-01-06,-2.28286597222222,68.3841944444444,0,3.06525763888889,200.291802083333,3.46646875,324.417083333333,83.7338597222222
2017-01-07,-7.10664513888889,69.8978541666667,0,3.14693541666667,188.759272222222,10.1494319444444,314.1025,136.498302163294
2017-01-08,-10.2841159722222,51.3164305555556,0,2.96065069444444,157.195436111111,13.9103138888889,297.696319444444,229.958011904762
2017-01-09,-8.69278402777778,57.7920902777778,0,1.73030694444444,190.524229861111,12.0890319444444,296.422847222222,203.864480809491
2017-01-10,-2.4061,54.3868541666667,0.762,2.07477083333333,192.300834722222,7.38987986111111,307.828541666667,124.516872044506
2017-01-11,3.38603819444444,93.170125,2.286,1.59464930555556,269.654313888889,4.33969236111111,321.030763888889,107.917766016713
2017-01-12,9.32049728,87.4449791666667,0,1.58719583333333,243.67285,2.93490138888889,332.139305555556,145.203065080476
2017-01-13,12.3658024,78.9692222222222,0.508,2.52991875,230.170686805556,4.42729583333333,342.036597222222,164.570927921624
2017-01-14,4.25319047444444,87.2918680555556,1.524,1.32271041666667,207.620121527778,3.11778263888889,335.150763888889,99.7733391243919
2017-01-15,8.23982708333333,88.3985138888889,0.762,1.87267152777778,207.451417361111,2.54097777777778,342.915,106.650226861517
2017-01-16,4.51801180555556,92.8692361111111,0.254,1.32837152777778,211.494447222222,2.69633402777778,336.387708333333,89.9520347705146
2017-01-17,7.82230277777778,99.3274305555556,4.064,1.31102569444444,235.430342361111,0.941199305555556,344.288194444444,43.2579513888889
2017-01-18,11.2628097888889,64.6639652777778,0.508,3.09079513888889,147.147915972222,5.87738402777778,348.807916666667,237.71155362117
2017-01-19,8.00545513444444,76.3177638888889,0,1.73314791666667,196.603758333333,5.17201319444444,343.131458333333,239.534641509434
2017-01-20,8.85508680555555,88.5368402777778,6.35,1.39637708333333,188.213784722222,3.08311180555556,348.062638888889,104.359355601949
2017-01-21,8.18155277777778,99.57375,5.08,1.32339583333333,226.94370625,3.26263541666667,349.816041666667,130.623422594142
2017-01-22,9.99033333333333,99.3466666666667,4.572,1.38021805555556,221.624145138889,0.966342361111111,357.190208333333,46.6198555555556
2017-01-23,6.91872638888889,91.3866666666667,30.226,4.18385347222222,263.18405,3.14042222222222,350.012708333333,61.8978069444444
2017-01-24,6.68410972222222,70.4523958333333,0,3.28079930555556,165.747745138889,6.39236527777778,345.902222222222,227.754716083916
2017-01-25,10.5063227033333,55.231,0,2.92965763888889,167.474888194444,6.20232847222222,349.350277777778,269.858612044818
2017-01-26,9.01062363333333,58.7010902777778,0,2.46547361111111,128.457130555556,6.75770347222222,352.040277777778,245.315742498255
2017-01-27,1.26980486111111,54.2681319444444,0,2.55289513888889,135.239889583333,3.98681805555556,337.922222222222,111.778038915914
2017-01-28,2.96425763888889,48.0101527777778,0,2.25307708333333,125.314106944444,8.26410416666667,334.599027777778,253.358274441341
2017-01-29,2.71502916666667,68.2236388888889,0.254,1.92599513888889,121.178146527778,4.59022986111111,336.195,107.750296244784
2017-01-30,-1.51993819444444,57.3102430555556,0,1.94178263888889,166.61264375,8.7579125,325.555694444444,188.984676429568
2017-01-31,6.39820537444444,52.2259027777778,0.254,2.41971527777778,176.170366666667,8.28242430555555,334.049861111111,278.469583916084
2017-02-01,9.44446027777778,49.9730208333333,0,2.36535486111111,175.469223611111,4.75195486111111,343.98375,173.302038888889
2017-02-02,6.49581875,48.2438888888889,0,2.28586180555556,141.714115972222,7.97042986111111,339.193362446974,212.255540559441
2017-02-03,0.46955625,40.5259861111111,0,2.79117847222222,190.457495138889,2.94181736111111,330.493958333333,61.2885637630662
2017-02-04,-2.08713472222222,41.4032847222222,0,2.90706736111111,204.059798611111,8.53502916666667,322.207083333333,289.321859943978
2017-02-05,5.80858819444444,45.9220833333333,0,1.87226666666667,134.695684722222,9.11071666666667,332.896319444444,242.525837875611
2017-02-06,6.79773076923077,66.9564468864469,0,3.19847619047619,87.4719175824176,1.69431135531136,333.853296703297,16.384707948244
2017-02-07,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-08,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-09,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-10,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-11,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-12,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-13,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-14,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-15,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-16,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-17,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-19,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-20,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-21,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-22,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-23,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-24,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-25,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-26,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-27,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-01,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-02,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-03,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-04,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-05,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-06,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-07,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-08,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-09,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-10,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-11,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-12,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-13,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-14,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-15,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-16,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-17,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-18,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-19,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-20,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-21,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-22,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-23,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-24,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-25,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-26,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-27,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-28,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-29,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-30,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-31,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-01,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-02,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-03,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-04,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-05,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-06,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-07,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-08,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-09,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-10,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-11,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-12,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-13,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-14,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-15,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-16,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-17,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-18,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-19,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-20,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-21,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-22,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-23,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-24,11.9456045751634,95.2705882352941,15.494,1.68130882352941,245.356179738562,3.69928594771242,387.329248366013,60.0469591503268
2017-04-25,13.2119861111111,93.4095833333333,12.446,4.30082083333333,285.464435416667,8.68308125,388.170694444444,274.93166759972
2017-04-26,18.8542271666667,82.6247777777778,0,1.65487916666667,195.308400694444,15.6101027777778,402.983472222222,582.412012613875
2017-04-27,18.7013146166667,85.4819536191145,1.27,2.12410625,206.905398611111,9.62390347222222,404.107430555556,332.690536585366
2017-04-28,21.1566430722222,78.9027489481066,0,1.82612638888889,215.746259027778,16.7955173611111,414.914305555556,590.054779803647
2017-04-29,24.0350106055556,78.3548819444444,0,1.67976388888889,207.924030555556,13.6143888888889,430.980277777778,509.039108938547
2017-04-30,23.0480790333333,78.4917847222222,0,2.57011458333333,189.217252083333,16.2350805555556,429.219861111111,538.712905964912
2017-05-01,19.7425714111111,93.5013055555556,2.032,3.40102222222222,185.839679861111,3.35716041666667,420.082777777778,84.221341068917
2017-05-02,18.4671749833333,41.4530416666667,0,2.91766805555556,114.983899305556,18.1050631944444,410.048194444444,599.847804654443
2017-05-03,17.3227208,43.8835069444444,0,2.07589791666667,176.193953472222,18.4483319444444,408.051388888889,604.691061267606
2017-05-04,14.5777708333333,72.7644652777778,16.51,1.95312777777778,209.837763888889,8.17856458333333,399.962222222222,247.483529247911
2017-05-05,18.6587086333333,76.8420625,41.148,2.54586666666667,186.639047916667,15.8918972222222,405.353472222222,494.143465869106
2017-05-06,11.6021666666667,67.4667777777778,0,2.50874236111111,106.476266666667,8.53764513888889,388.622986111111,221.304149755073
2017-05-07,12.6097131166667,53.4943125,0,1.95346736111111,132.292205555556,19.4346222222222,384.041736111111,494.961787174066
2017-05-08,13.3246933433333,41.1400763888889,0,2.00315069444444,183.695867361111,21.80444375,388.459027777778,630.445890304317
2017-05-09,12.0571518866667,77.3155486111111,4.064,1.32828819444444,210.237992361111,5.22507986111111,382.769791666667,140.755016865777
2017-05-10,19.6218142666667,91.8598505338078,0.762,1.75619375,204.769240277778,15.7258722222222,406.309513888889,535.745230769231
2017-05-11,19.2867975888889,88.1616839762611,3.556,1.43154652777778,177.57986875,9.18742083333333,414.426683939406,337.727446853147
2017-05-12,11.7025763888889,99.13875,16.002,1.46458194444444,219.529640277778,4.06615069444444,390.583402777778,71.4585680555556
2017-05-13,14.6512397611111,85.9067037552156,1.016,2.03163125,223.741541666667,16.3387402777778,394.604097222222,487.727317988669
2017-05-14,19.2889906944444,60.5782777777778,0,2.33089722222222,137.174983333333,12.7618784722222,404.810907363012,518.890466713881
2017-05-15,21.3622553277778,54.1154583333333,0,2.52363194444444,198.265548611111,17.77743125,415.094305555556,631.938284904323
2017-05-16,19.8686485722222,63.9412777777778,0,1.79078819444444,229.664234027778,18.3524520833333,414.913819444444,644.413556980057
2017-05-17,23.5266764777778,65.1290541516245,0,1.95982430555556,203.278029861111,17.3770444444444,430.387638888889,635.86620155587
2017-05-18,23.5328594388889,74.3372013888889,0,1.59478472222222,189.410574305556,15.9321333333333,435.189166666667,561.15396451384
2017-05-19,23.4073899888889,76.9174930555556,0,1.74467777777778,191.311634027778,14.9461298611111,439.029652777778,507.492316536551
2017-05-20,22.5711986666667,79.2904965034965,5.08,2.10514652777778,178.743054861111,10.281775,439.533541666667,452.74892166549
2017-05-21,17.1106161888889,95.0458333333333,2.032,1.39357222222222,220.597126388889,5.12100902777778,417.527916666667,135.874953619115
2017-05-22,19.7181566666667,85.8214871438499,7.874,1.54895347222222,202.483006944444,13.0120194444444,421.531388888889,425.647772340426
2017-05-23,16.5498281055556,91.2524166666667,30.226,1.69025208333333,238.980393055556,4.96869305555556,409.953472222222,127.318291608392
2017-05-24,15.9028474611111,98.8952083333333,32.004,1.66697291666667,208.051052777778,5.05331875,404.122638888889,136.685039638387
2017-05-25,16.8657013888889,82.7355902777778,3.048,2.10782638888889,127.494211111111,9.3824,405.882430555556,393.975099717115
2017-05-26,20.4098777166667,65.3057986111111,0,2.59247083333333,162.798654166667,17.9763763888889,411.148819444444,621.270682822523
2017-05-27,22.6362579777778,72.2131527777778,0,1.83000138888889,151.266395138889,11.7702097222222,425.153680555556,490.238627395316
2017-05-28,21.8958155944444,86.7377202797203,0,1.53663263888889,176.460528472222,9.66582569444444,426.9475,381.624158458244
2017-05-29,21.8119568666667,70.3364583333333,0,1.97265902777778,159.658372916667,10.28156875,430.129236111111,479.005818310859
2017-05-30,22.3572003888889,70.5720625,0,1.73521944444444,178.840740277778,13.5942166666667,424.80756070815,484.673905067809
2017-05-31,20.9354976666667,72.1802721563154,1.778,1.81280833333333,148.970145833333,13.1805680555556,421.868125,457.48475
2017-06-01,21.3099973944444,67.9379444444444,0,2.10480833333333,145.906322222222,17.2471159722222,426.438680555556,640.461710093057
2017-06-02,20.41190085,62.6115277777778,0,2.32522291666667,246.078111111111,18.9792041666667,426.791805555556,678.792989949749
2017-06-03,20.9017943666667,60.1269722222222,0,1.99909166666667,229.503204166667,17.8463895833333,428.753611111111,660.00550862069
2017-06-04,22.00341935,72.4813975380159,1.778,1.80621319444444,214.041166666667,16.9557125,430.409166666667,641.495851428571
2017-06-05,18.2576439055556,98.2234920634921,20.32,1.66631319444444,191.318965972222,5.85742291666667,424.3575,156.505851746258
2017-06-06,20.6434361277778,61.8786319444444,0,3.18483958333333,179.353893055556,17.9439256944444,426.368819444444,650.344882649388
2017-06-07,17.6688825888889,73.8970763888889,0,1.55498958333333,199.957548611111,10.0837131944444,416.943541666667,380.630258087707
2017-06-08,16.9258415111111,84.8889236111111,1.524,1.47010972222222,215.709507638889,12.9249465277778,412.684930555556,375.693442846873
2017-06-09,19.1965223222222,74.7355,0,2.09880416666667,208.142140277778,17.8839638888889,420.018452771234,629.349994964029
2017-06-10,21.6251385944444,71.720289532294,0,1.60920208333333,209.016422916667,16.2110791666667,430.859375,647.613015140591
2017-06-11,23.6489751777778,75.4922670375522,0,1.37817708333333,218.217788888889,13.6488416666667,442.509583333333,557.831276978417
2017-06-12,24.8143758,71.0234583333333,0,1.50630486111111,219.749931944444,14.9467715277778,452.556041666667,594.49194312455
2017-06-13,24.024358,82.9515994436718,20.066,2.17427430555556,186.547615972222,11.0615076388889,447.555807842708,477.11508040201
2017-06-14,23.0631858833333,84.0669329529244,5.334,2.99606111111111,215.733908333333,13.2131277777778,445.741377921424,562.415876428571
2017-06-15,22.8697811666667,89.3089571544058,12.446,1.58620902777778,196.2418625,13.8940111111111,446.223958333333,564.452024893314
2017-06-16,22.4124541888889,95.1869861111111,0.508,1.117075,180.394939583333,8.21580138888889,442.579097222222,274.918595135908
2017-06-17,23.0934165444444,94.0193680555556,24.892,1.20892291666667,181.980243055556,12.2346180555556,443.723263888889,449.567913916786
